record_id,timestamp,client_id,src_ip,dst_ip,src_port,dst_port,protocol,payload_size,entropy,signature_known,attack_type,is_zero_day,label_malicious,poisoned_flag,poison_type,model_update_delta,gradient_stat,anomaly_score,feature_1,feature_2,feature_3,seen_in_train
rec_02073,2025-05-11 06:39:08,client_008,209.238.199.244,166.14.192.39,23697,8080,UDP,26,2.3391,1,benign,0,0,0,,0.8219,0.8147,0.0591,0.249838,3.219833,0.145411,0
rec_02193,2025-08-31 10:22:58,client_079,26.6.144.60,254.164.3.15,39012,80,TCP,5089,5.8394,1,ddos,0,1,0,,2.0588,1.9024,1.4118,1.622372,8.657765,1.621058,1
rec_00537,2025-01-01 19:37:20,client_097,42.204.112.238,31.211.185.179,8442,443,TCP,1048,5.4581,0,benign,0,0,0,,3.9965,3.343,1.1575,0.749011,7.340451,1.126017,1
rec_00126,2025-09-14 16:40:34,client_034,64.29.116.11,218.253.186.228,50340,443,TCP,3109,6.1315,0,botnet_command,0,1,0,,13.2637,14.0563,1.9943,1.231993,8.648642,2.18992,1
rec_02134,2025-03-04 22:57:13,client_046,8.113.45.88,146.34.1.53,63895,443,UDP,243,3.9225,1,benign,0,0,0,,1.5244,0.931,0.5489,0.441798,5.724398,0.393185,1
rec_01255,2025-05-29 01:01:42,client_085,64.145.126.206,250.222.179.138,4002,8080,ICMP,1023,2.3964,0,benign,0,0,0,,4.9262,5.9402,1.1903,0.454805,6.627813,1.193887,1
rec_03378,2025-07-05 07:41:02,client_069,123.244.118.75,213.75.233.127,28539,80,TCP,5766,5.9215,0,benign,0,0,0,,2.9128,2.6317,2.5585,1.761402,8.475104,2.600514,1
rec_01977,2025-01-15 18:37:27,client_089,79.246.185.69,61.225.141.89,17011,8080,TCP,3865,6.3947,0,benign,0,0,0,,4.2415,4.3723,2.5066,1.424848,9.012535,2.559158,1
rec_03149,2025-06-13 22:26:26,client_060,233.143.60.236,127.17.12.220,28565,80,UDP,587,1.9372,0,benign,0,0,0,,6.0578,6.4923,0.6221,0.3283,6.248912,0.475872,0
rec_02965,2025-01-22 20:40:06,client_007,115.150.53.213,229.150.30.23,60810,443,TCP,1157,4.9855,1,benign,0,0,0,,4.9781,4.9187,0.7115,0.726939,7.005082,0.470882,1
rec_02076,2025-03-16 09:42:20,client_033,45.6.220.251,218.96.203.242,11573,5000,UDP,50,4.4527,1,botnet_command,0,1,0,,2.7677,2.9638,0.7382,0.436202,4.260856,0.637073,1
rec_00485,2025-06-02 19:11:44,client_061,120.87.163.242,143.4.237.38,65304,8080,TCP,217,4.287,0,known_malware,0,1,0,,3.3465,3.5954,1.1049,0.452981,5.429552,1.225085,1
rec_01655,2025-06-28 06:58:22,client_035,98.120.37.48,243.232.77.18,38313,3306,ICMP,824,3.9662,1,benign,0,0,0,,5.5088,6.5518,0.2919,0.575656,6.476181,0.289412,0
rec_03427,2025-04-26 04:57:01,client_006,175.218.1.222,172.132.76.209,48199,80,TCP,138,4.3978,1,benign,0,0,0,,5.2322,4.5756,0.3826,0.490462,4.706975,0.157752,1
rec_02893,2025-07-16 22:59:44,client_006,165.55.224.49,193.217.26.163,22926,8080,TCP,193,2.9479,1,benign,0,0,0,,2.9684,3.9604,0.2521,0.318884,5.357749,0.209191,0
rec_03187,2025-07-30 01:28:06,client_038,4.77.210.116,216.101.218.111,13212,443,ICMP,58,2.9878,1,benign,0,0,0,,4.4836,3.6072,0.0,0.351361,4.316529,-0.10462,1
rec_03204,2025-03-03 18:35:55,client_050,81.107.69.80,248.27.31.172,10315,443,UDP,1157,0.8306,1,benign,0,0,0,,2.6029,2.9478,0.141,0.318735,7.0678,0.287106,1
rec_01775,2025-04-19 00:09:55,client_055,108.217.143.4,144.101.125.16,65029,8080,ICMP,969,4.5419,1,benign,0,0,0,,2.1434,2.3718,0.4327,0.648196,6.964097,0.459217,1
rec_02411,2025-03-14 13:28:44,client_041,8.214.25.194,162.19.206.72,18500,80,UDP,231,3.9387,1,benign,0,0,0,,5.4921,4.2968,0.1408,0.447399,5.676601,0.232476,1
rec_03449,2025-02-22 17:46:06,client_085,207.74.227.119,206.81.66.159,6023,1900,UDP,973,3.3744,1,benign,0,0,0,,3.7435,4.884,0.7333,0.56962,6.580329,0.725827,1
rec_00919,2025-07-11 03:27:57,client_051,210.92.125.247,246.239.248.37,19108,80,TCP,293,4.3285,1,benign,0,0,0,,1.9496,1.8667,0.508,0.501442,5.8912,0.507863,1
rec_01647,2025-02-21 04:13:10,client_068,19.246.111.234,219.6.15.42,19581,53,ICMP,65,3.2351,1,benign,0,0,0,,2.134,2.2163,0.1571,0.327504,3.768705,0.300286,1
rec_01027,2025-01-31 04:44:49,client_079,19.7.137.211,2.226.189.108,18774,22,TCP,1496,5.935,0,benign,0,0,0,,2.3911,2.5766,1.7277,0.918144,7.835528,1.675511,1
rec_01031,2025-05-03 10:20:23,client_053,33.206.80.11,146.26.223.37,17715,80,UDP,62,3.582,1,benign,0,0,0,,1.3927,1.4201,0.0633,0.348166,4.118668,0.080923,1
rec_00883,2025-01-26 09:03:34,client_100,155.188.73.52,251.187.47.48,48781,53,UDP,1042,2.726,1,benign,0,0,0,,8.8087,6.0231,0.6014,0.501547,7.345771,0.685621,1
rec_01336,2025-07-18 13:23:01,client_090,210.106.139.221,145.48.84.214,46948,443,UDP,1210,1.4359,1,benign,0,0,0,,5.2333,4.2817,0.1228,0.402132,7.435451,-0.017864,1
rec_02747,2025-04-30 18:25:18,client_036,47.14.31.50,139.115.75.98,60392,80,TCP,219,4.4465,0,benign,0,0,0,,5.5417,5.8662,1.0228,0.519296,6.016241,0.9541,1
rec_03281,2025-02-02 22:37:54,client_025,222.141.170.49,112.112.102.82,25727,21,ICMP,632,4.2002,1,benign,0,0,0,,1.2442,1.1665,0.8525,0.553226,6.19754,0.868357,1
rec_02714,2025-02-05 01:17:11,client_016,9.203.203.153,49.226.188.113,36871,443,TCP,223,5.3223,1,benign,0,0,0,,2.972,4.1853,0.3835,0.574833,5.05197,0.358341,0
rec_00365,2025-09-02 13:32:23,client_098,33.153.21.145,207.12.126.137,13678,53,UDP,33,4.2044,1,benign,0,0,0,,2.6273,1.4896,0.5439,0.419491,3.613854,0.727575,1
rec_02126,2025-09-15 18:32:35,client_027,102.237.215.110,11.81.5.6,20660,3306,TCP,736,5.5638,1,benign,0,0,0,,3.4435,4.0802,0.5727,0.715892,6.559196,0.585323,1
rec_00028,2025-06-03 05:08:43,client_071,211.12.210.17,52.146.207.146,22404,22,TCP,173,3.9767,1,benign,0,0,0,,4.1765,3.5147,0.0478,0.438884,4.916345,0.033396,1
rec_00474,2025-06-03 03:55:31,client_018,168.236.221.123,243.166.156.154,38988,8080,ICMP,74,4.5443,1,benign,0,0,0,,1.2311,0.9414,0.6284,0.468938,4.009843,0.704801,1
rec_00526,2025-01-07 03:43:51,client_055,200.224.112.14,165.237.132.150,20478,22,UDP,641,2.9202,1,benign,0,0,0,,1.2762,0.9715,0.4531,0.411129,5.947582,0.489357,1
rec_00726,2025-03-25 21:51:43,client_045,204.208.51.104,135.17.48.142,33650,1900,ICMP,883,2.5188,1,benign,0,0,0,,4.1565,4.652,0.7437,0.423427,7.470807,0.741499,1
rec_00056,2025-03-16 01:13:06,client_063,103.146.194.74,168.154.237.125,5150,80,UDP,61,3.6039,1,benign,0,0,0,,5.9175,5.6674,0.3139,0.381992,4.127547,0.280895,1
rec_00639,2025-03-12 04:08:23,client_029,145.40.177.85,193.163.69.50,53761,53,TCP,3912,5.2329,1,benign,0,0,0,,11.1849,12.6763,1.6725,1.324308,8.713736,1.631097,0
rec_00303,2025-09-10 21:16:04,client_076,103.73.116.204,9.115.154.130,4686,443,TCP,193,4.7945,1,benign,0,0,0,,2.8498,3.1556,0.3371,0.50743,5.106028,0.267808,1
rec_02767,2025-06-15 10:23:56,client_061,250.189.237.158,64.246.77.221,52699,80,TCP,106,3.4918,1,benign,0,0,0,,1.8103,2.3778,0.2995,0.354843,4.536211,0.345839,1
rec_03339,2025-06-22 15:25:45,client_059,117.39.96.171,144.220.25.33,43002,22,TCP,3695,6.2897,1,benign,0,0,0,,2.9259,3.4296,1.674,1.353399,8.974377,1.745596,1
rec_01277,2025-08-19 21:53:20,client_044,17.216.92.227,189.49.47.115,36407,53,TCP,3529,5.9974,1,known_malware,0,1,0,,10.228,11.352,1.5304,1.324048,8.043365,1.560962,1
rec_03372,2025-01-17 09:35:53,client_059,129.243.85.42,129.197.11.244,56238,80,TCP,4456,6.436,0,ddos,0,1,0,,2.5464,2.9115,2.5251,1.554071,8.901957,2.451818,1
rec_00625,2025-03-23 01:09:47,client_026,212.161.14.56,248.152.182.119,37503,80,TCP,164,4.6779,1,benign,0,0,0,,2.7578,3.1749,0.4462,0.532575,4.491701,0.593581,1
rec_02056,2025-07-05 22:22:34,client_029,150.16.91.120,31.100.62.154,26498,53,TCP,4375,6.5027,1,benign,0,0,0,,5.1738,4.1403,1.9904,1.5108,9.543517,2.115078,1
rec_01281,2025-02-03 02:14:04,client_080,112.241.233.155,8.39.111.43,63702,8080,ICMP,916,1.8566,0,benign,0,0,0,,2.318,1.4098,1.0227,0.365766,6.958145,1.115249,1
rec_01050,2025-03-29 10:19:34,client_032,51.181.4.79,167.125.146.103,23688,3306,TCP,1206,4.5651,1,benign,0,0,0,,5.5962,6.904,0.6827,0.709281,6.448246,0.725788,1
rec_00337,2025-03-01 09:06:37,client_079,133.180.173.85,172.192.141.216,35511,1900,TCP,3991,5.8554,1,known_malware,0,1,0,,3.3529,3.192,1.6841,1.37261,8.842944,1.584511,1
rec_00048,2025-08-14 23:01:39,client_015,192.153.156.204,186.31.194.92,16823,3306,UDP,673,2.7732,1,benign,0,0,0,,6.3528,5.624,0.4931,0.413172,6.500831,0.383731,1
rec_00107,2025-02-14 14:22:19,client_051,231.18.166.118,109.14.136.48,12818,21,TCP,192,3.4979,1,benign,0,0,0,,4.5301,4.7123,0.7281,0.409388,5.303277,0.721538,1
rec_02398,2025-04-20 08:25:33,client_001,197.172.141.93,153.246.122.21,60100,5000,TCP,181,4.0919,1,benign,0,0,0,,2.969,2.8855,0.7714,0.468248,5.244606,0.684896,1
rec_01080,2025-07-02 00:51:47,client_082,224.141.225.226,90.240.209.107,15722,1900,TCP,1459,5.0898,1,benign,0,0,0,,3.9865,4.4783,1.0737,0.804637,7.573768,1.11038,1
rec_02287,2025-05-14 13:37:17,client_042,252.251.15.114,111.210.239.84,4364,443,TCP,1650,5.1449,0,zero_day_exploit,1,1,0,,6.3626,7.6717,2.6804,0.819539,7.990635,2.783948,0
rec_02262,2025-05-28 20:30:15,client_022,231.77.141.40,165.181.215.144,17003,8080,TCP,1170,4.992,1,benign,0,0,0,,6.2563,7.3326,0.5643,0.711453,6.78287,0.532692,1
rec_01145,2025-08-30 17:43:33,client_071,29.144.76.145,67.164.132.75,42144,8080,TCP,168,4.5037,1,benign,0,0,0,,2.0905,1.6739,0.3947,0.5029,5.273709,0.400729,1
rec_03048,2025-06-11 13:25:19,client_080,28.14.172.226,133.169.56.112,62650,443,UDP,781,2.82,1,benign,0,0,0,,5.247,6.1005,0.4746,0.470504,6.693339,0.542967,1
rec_02297,2025-08-16 09:29:05,client_029,39.240.45.78,245.31.91.200,58272,443,TCP,3261,6.3583,1,benign,0,1,1,label_flip,9.9655,14.2578,2.2742,1.281933,8.325189,2.305474,1
rec_02842,2025-04-19 02:06:10,client_047,63.189.120.105,138.203.142.26,10615,8080,TCP,1527,5.1019,0,benign,0,0,0,,7.7182,9.664,1.3191,0.815195,7.551522,1.275573,1
rec_01837,2025-04-19 14:47:31,client_057,145.57.83.225,107.195.169.138,9521,1900,TCP,1403,5.0601,1,benign,0,0,0,,2.2186,2.2223,0.975,0.774004,6.66565,1.06079,1
rec_01754,2025-09-08 13:57:58,client_030,100.146.5.19,153.17.39.77,30292,80,UDP,827,4.5824,1,benign,0,0,0,,2.2992,1.9722,0.6426,0.625074,7.03504,0.737507,1
rec_01102,2025-07-24 11:45:11,client_087,130.199.112.127,22.182.4.65,5429,80,TCP,1278,5.1778,1,benign,0,0,0,,4.861,3.6599,0.6897,0.789574,7.153083,0.59306,1
rec_01969,2025-04-13 20:09:26,client_045,248.17.111.164,105.250.69.71,43565,443,ICMP,861,3.1926,1,benign,0,0,0,,2.6997,3.3446,0.242,0.49533,6.343364,0.078608,1
rec_02899,2025-08-23 00:08:02,client_064,139.207.157.242,179.219.58.205,34571,3306,TCP,4450,6.3748,1,benign,0,0,0,,2.5839,2.6322,1.8298,1.533654,8.135736,1.764583,1
rec_03515,2025-02-20 11:58:09,client_047,192.189.12.239,252.139.150.85,23679,53,TCP,980,4.8235,1,benign,0,0,0,,4.1543,4.7207,0.7181,0.693596,6.953422,0.75774,1
rec_00524,2025-07-15 23:59:40,client_088,207.33.20.170,23.164.168.231,21258,80,UDP,66,3.4566,1,benign,0,0,0,,4.5023,4.7395,0.0594,0.37805,3.971571,-0.002932,1
rec_02281,2025-08-30 03:17:21,client_024,195.250.57.54,241.31.245.65,43334,5000,TCP,3451,5.8441,1,benign,0,0,0,,4.4502,5.8158,1.5482,1.277465,7.323966,1.587619,1
rec_02693,2025-03-15 18:47:05,client_055,13.190.219.84,157.100.61.103,54644,80,UDP,748,2.827,1,benign,0,0,0,,3.5664,3.2651,0.1067,0.396469,6.862787,0.361934,1
rec_01429,2025-08-14 20:08:00,client_088,189.122.124.10,110.245.103.77,62698,8080,ICMP,41,3.0743,0,benign,0,0,0,,4.102,5.4682,0.8266,0.334322,3.352972,0.922331,1
rec_02582,2025-01-20 02:15:29,client_097,65.69.184.9,110.226.39.10,59800,22,TCP,1553,6.0465,1,benign,0,0,0,,3.0822,3.1737,0.8863,0.920525,7.132313,0.874538,1
rec_03338,2025-06-21 22:37:11,client_020,194.135.34.32,27.165.238.213,10937,8080,UDP,937,1.5326,1,benign,0,0,0,,4.721,5.9165,0.1913,0.303778,7.188491,0.124375,1
rec_00604,2025-04-07 05:49:50,client_029,77.229.194.41,88.251.254.79,41490,8080,TCP,4188,5.9888,1,benign,0,1,1,label_flip,15.306,17.1415,2.3701,1.435124,8.760643,2.301325,1
rec_01490,2025-05-06 03:30:58,client_001,123.82.154.141,242.48.2.139,58004,443,TCP,222,5.2084,1,ddos,0,1,0,,2.6084,2.7769,0.6502,0.557315,5.497819,0.855668,1
rec_03146,2025-03-06 07:50:05,client_030,208.130.93.196,77.59.189.196,34207,443,UDP,709,2.8029,1,benign,0,0,0,,7.9923,7.4025,0.479,0.431187,6.393926,0.461468,1
rec_03115,2025-02-09 00:47:35,client_078,53.109.150.72,91.253.68.239,60826,443,UDP,20,2.9769,1,benign,0,0,0,,2.3053,2.0481,0.2385,0.320574,3.066809,0.387015,1
rec_00061,2025-06-13 02:14:21,client_024,162.198.242.230,239.172.125.70,24415,8080,TCP,3154,5.7042,1,benign,0,0,0,,6.3357,6.3286,1.1632,1.18779,7.917282,1.132984,1
rec_03523,2025-03-18 12:43:28,client_072,83.175.204.36,29.225.31.206,2571,443,TCP,1236,5.5449,1,benign,0,0,0,,4.5668,5.8462,1.0309,0.766522,7.097821,1.06385,1
rec_00672,2025-06-07 21:35:11,client_066,88.68.127.140,77.106.174.90,39613,8080,UDP,169,3.1957,1,benign,0,0,0,,1.5852,1.5571,0.485,0.320999,5.366426,0.496001,1
rec_00093,2025-03-17 21:09:28,client_092,126.71.117.184,247.230.178.184,29966,53,TCP,1362,4.9973,0,known_malware,0,1,0,,4.9356,4.0071,1.2539,0.757526,6.949298,1.147966,1
rec_00667,2025-03-11 01:31:46,client_030,226.43.154.71,244.29.23.213,5130,53,ICMP,721,1.4845,1,benign,0,0,0,,5.0397,4.3421,0.0285,0.28936,6.758673,0.090874,1
rec_01888,2025-02-03 00:49:50,client_075,65.155.48.88,84.156.128.185,8039,1900,UDP,953,3.0614,1,benign,0,0,0,,5.9837,5.6469,0.5982,0.505278,6.942519,0.511096,1
rec_00281,2025-09-02 20:39:03,client_057,156.161.107.23,216.196.212.253,33095,443,TCP,1243,5.3458,1,benign,0,0,0,,1.4659,0.9711,0.8847,0.777111,6.440156,0.920847,1
rec_01720,2025-04-17 02:25:21,client_048,90.5.73.174,18.83.79.231,35866,443,UDP,68,3.2274,0,benign,0,0,0,,2.0433,2.5188,0.9126,0.346976,4.392256,1.013544,1
rec_00360,2025-06-20 07:58:15,client_051,24.210.49.146,57.66.119.112,48569,8080,TCP,205,4.2837,1,benign,0,0,0,,2.9377,3.5566,0.2562,0.431072,5.586073,0.247757,0
rec_00900,2025-07-07 12:55:05,client_043,179.186.218.222,4.137.143.248,56035,8080,ICMP,50,1.5252,1,benign,0,0,0,,1.4496,1.0097,0.0,0.156455,4.06566,0.106626,1
rec_01936,2025-03-28 19:36:00,client_048,10.233.161.141,160.130.88.109,3133,443,ICMP,45,3.8081,1,benign,0,0,0,,2.4918,2.3563,0.3499,0.392568,3.717764,0.468553,1
rec_01995,2025-03-08 11:08:53,client_078,111.47.112.161,92.83.17.210,51434,53,UDP,58,3.4017,1,benign,0,0,0,,3.4498,2.9029,0.2062,0.342982,4.503549,0.287647,1
rec_02950,2025-04-28 05:39:02,client_039,30.115.8.113,240.146.123.128,12966,22,TCP,3402,6.1085,1,benign,0,0,0,,5.5274,4.111,1.4928,1.273531,8.305998,1.538449,1
rec_00761,2025-03-01 18:54:39,client_011,158.201.110.115,208.73.223.145,33159,8080,TCP,272,3.555,1,benign,0,0,0,,1.4643,1.6218,0.2045,0.413487,5.430864,0.259499,1
rec_02159,2025-06-13 21:22:14,client_089,6.21.73.74,46.183.38.206,63776,443,TCP,3838,5.8008,0,known_malware,0,1,0,,12.8827,11.7704,2.0948,1.36936,8.64976,2.134904,1
rec_03356,2025-05-02 15:57:26,client_022,12.116.88.62,142.147.8.251,43834,3306,TCP,1468,5.098,1,benign,0,0,0,,5.1223,5.5973,1.0242,0.819279,7.775892,0.991856,1
rec_00043,2025-07-04 10:01:21,client_019,164.146.252.38,134.248.134.52,58143,22,TCP,5440,5.9881,1,benign,0,0,0,,4.2905,4.0704,1.8428,1.666528,9.053008,1.83478,1
rec_02174,2025-04-10 10:57:39,client_057,152.241.35.14,72.74.129.85,64571,80,TCP,1400,4.9843,1,benign,0,0,0,,10.1058,8.7478,0.8773,0.764772,7.261369,0.875215,0
rec_00205,2025-03-31 12:21:42,client_080,69.128.51.22,48.211.242.70,48446,3306,UDP,813,2.5083,1,botnet_command,0,1,0,,4.08,3.6728,0.3321,0.379694,6.694172,0.448644,1
rec_01474,2025-02-28 04:02:44,client_063,137.237.97.162,231.34.51.105,48585,22,UDP,50,3.3137,1,benign,0,0,0,,2.5959,3.5053,0.2377,0.334241,3.842786,0.286284,1
rec_02101,2025-02-24 18:05:41,client_043,254.210.188.191,203.38.97.198,5213,80,UDP,37,2.5703,1,benign,0,0,0,,1.5177,1.8337,0.3977,0.269498,3.484714,0.462454,1
rec_02594,2025-09-03 23:45:37,client_049,165.60.166.140,219.6.202.109,9523,443,TCP,3790,5.9297,0,benign,0,0,0,,3.8127,3.4136,2.0459,1.36844,8.27814,2.039198,1
rec_00069,2025-04-10 08:49:37,client_053,66.4.138.231,14.13.84.90,53028,53,ICMP,36,2.5654,1,benign,0,0,0,,1.647,1.9317,0.1691,0.271386,3.120624,0.30185,1
rec_01876,2025-01-23 16:40:26,client_092,128.124.146.21,241.58.216.48,48179,53,TCP,1318,5.1039,1,benign,0,0,0,,6.8339,4.5446,0.9077,0.801746,7.399851,0.965203,1
rec_02833,2025-05-29 19:50:21,client_070,252.195.85.53,95.219.170.110,38304,443,ICMP,863,3.8858,1,ddos,0,1,0,,5.395,6.9086,0.5391,0.567044,7.371299,0.597931,1
rec_03039,2025-02-28 11:14:06,client_001,118.37.64.219,205.222.226.164,37968,22,UDP,208,4.3528,1,known_malware,0,1,0,,2.2074,2.1223,0.6336,0.496667,5.536005,0.565183,1
rec_02232,2025-03-15 00:50:08,client_035,234.141.196.242,1.116.243.163,36697,22,UDP,675,3.7912,0,benign,0,0,0,,4.7026,3.6271,0.9674,0.493032,6.538462,1.059543,1
rec_00138,2025-04-03 06:16:19,client_021,188.230.189.159,98.96.49.208,59745,5000,UDP,219,3.6068,1,benign,0,0,0,,4.1759,4.9503,0.3423,0.395671,5.609347,0.502139,1
rec_00797,2025-01-30 05:55:54,client_045,136.4.155.172,114.208.173.58,39490,5000,ICMP,875,5.7193,1,benign,0,0,0,,4.4712,5.6551,0.8109,0.746899,5.859157,0.815928,1
rec_02181,2025-06-20 17:51:44,client_036,155.253.142.86,238.143.70.189,49092,443,UDP,199,4.9099,1,benign,0,1,1,label_flip,4.4927,5.0664,1.2744,0.525201,5.308784,1.207386,1
rec_02129,2025-04-03 14:56:59,client_098,76.9.196.39,3.60.221.194,59111,1900,UDP,56,2.8705,1,benign,0,0,0,,0.861,0.8009,0.3002,0.289074,4.28382,0.177034,1
rec_00759,2025-09-08 19:21:28,client_061,148.21.82.57,93.152.158.104,48585,3306,TCP,224,4.0237,1,benign,0,0,0,,4.382,4.6454,0.2897,0.474837,5.674019,0.222283,1
rec_00542,2025-07-29 20:52:27,client_035,145.208.19.120,63.116.184.21,28797,80,UDP,725,2.4311,0,benign,0,0,0,,0.8752,0.9118,1.1373,0.406193,6.618423,1.327034,1
rec_01020,2025-02-05 17:16:16,client_051,145.168.166.85,180.162.106.35,42494,1900,TCP,227,3.4833,1,benign,0,0,0,,4.4435,3.6718,0.4359,0.376822,5.374305,0.56446,1
rec_03527,2025-05-16 19:28:31,client_010,146.125.189.57,176.130.22.124,55481,443,UDP,870,3.6102,1,benign,0,0,0,,7.8558,7.6351,0.3615,0.542534,6.80673,0.358586,1
rec_00166,2025-03-10 05:39:04,client_081,249.91.216.205,36.119.65.250,48180,22,TCP,232,4.5832,0,benign,0,0,0,,6.0416,4.5555,0.8938,0.508802,5.450526,0.892445,1
rec_00249,2025-08-23 01:23:12,client_078,44.163.55.215,58.16.179.247,15817,80,UDP,81,3.5819,1,benign,0,0,0,,3.2219,2.6668,0.0528,0.371344,4.48742,-0.007832,1
rec_01332,2025-05-19 08:05:14,client_038,11.2.178.169,105.195.164.217,51638,53,ICMP,39,3.3304,1,benign,0,0,0,,3.1208,2.8694,0.33,0.326305,3.793639,0.294602,1
rec_02018,2025-05-31 04:51:35,client_043,43.179.110.219,37.246.27.102,64813,80,UDP,71,1.5228,1,benign,0,0,0,,5.5842,6.3747,0.0,0.162218,4.173216,0.000877,1
rec_00447,2025-06-22 20:00:28,client_091,219.100.5.225,197.69.210.220,29918,80,TCP,233,4.5857,0,benign,0,0,0,,2.2455,1.8882,1.2219,0.464635,5.601579,1.334578,0
rec_02483,2025-06-13 00:17:44,client_076,40.107.24.226,194.27.173.81,50686,443,UDP,157,3.945,1,benign,0,0,0,,3.7355,3.4171,0.393,0.36561,4.964503,0.410357,1
rec_02907,2025-05-01 04:39:38,client_066,76.10.238.234,237.208.16.44,15607,22,UDP,170,4.1982,1,benign,0,0,0,,1.8856,1.4745,0.4286,0.476208,4.384575,0.377085,1
rec_01359,2025-05-07 07:23:16,client_063,35.193.200.76,150.91.88.76,29903,3306,ICMP,82,1.0706,1,benign,0,0,0,,5.6587,3.9125,0.0,0.112835,4.363979,-0.204861,1
rec_02846,2025-02-01 21:17:43,client_096,18.173.221.96,165.250.130.140,39488,3306,UDP,196,3.9101,1,benign,0,0,0,,3.1145,4.92,0.2348,0.447755,5.333715,0.425593,1
rec_02146,2025-01-10 23:54:23,client_068,45.87.202.67,20.230.204.217,7504,3306,UDP,63,3.8769,0,benign,0,0,0,,2.6739,2.8621,1.1486,0.407194,4.228333,1.173064,1
rec_01330,2025-03-14 03:18:59,client_028,8.29.95.41,144.100.75.249,59003,53,ICMP,85,3.3201,1,ddos,0,1,0,,4.8519,5.4197,0.0,0.353411,4.639153,-0.055785,1
rec_03824,2025-01-23 00:15:40,client_052,19.231.48.86,252.105.164.72,10742,53,TCP,1101,5.4783,1,benign,0,0,0,,4.2299,4.8289,0.9198,0.772677,6.938909,0.984011,1
rec_02786,2025-06-28 23:22:45,client_029,227.115.100.189,223.128.248.51,34282,80,TCP,4806,5.874,1,benign,0,1,1,label_flip,29.703,24.1359,2.7603,1.567177,9.40005,2.821828,1
rec_03733,2025-03-03 13:18:51,client_048,44.180.67.156,219.89.229.15,41447,8080,ICMP,63,3.4068,1,benign,0,0,0,,1.2034,1.0958,0.0535,0.364254,4.157815,0.002532,1
rec_02151,2025-01-14 23:14:21,client_043,151.6.194.149,76.26.176.108,5373,443,ICMP,76,2.7237,1,benign,0,0,0,,4.8099,4.3151,0.3731,0.259754,4.21819,0.450133,1
rec_00435,2025-01-13 01:47:13,client_010,82.88.229.120,18.78.141.32,53768,80,ICMP,645,2.7749,1,benign,0,0,0,,3.0882,3.1354,0.3858,0.412925,6.652946,0.374396,1
rec_02123,2025-04-03 09:43:43,client_011,68.22.152.40,37.52.240.99,4939,3306,TCP,152,3.1872,0,benign,0,0,0,,3.8695,4.4579,0.3348,0.397077,4.873683,0.407555,1
rec_00578,2025-07-06 02:27:25,client_078,145.232.104.182,165.194.182.239,6293,53,UDP,45,2.0726,1,benign,0,0,0,,3.4591,2.527,0.0,0.214073,3.961828,0.204642,1
rec_02901,2025-07-26 01:46:13,client_051,176.87.15.110,243.151.90.108,52412,1900,UDP,160,3.545,0,botnet_command,0,1,0,,1.2515,1.1743,1.035,0.410768,5.001459,1.190665,1
rec_03053,2025-02-26 17:09:24,client_064,77.55.10.80,34.83.161.132,45045,443,TCP,4526,6.2672,1,benign,0,0,0,,1.7264,1.9644,1.6862,1.517335,9.084021,1.652398,1
rec_03680,2025-03-16 21:57:32,client_036,145.188.202.66,76.60.85.112,7769,443,TCP,100,2.5508,1,benign,0,0,0,,1.5256,1.8739,0.0,0.246855,4.555027,-0.080802,1
rec_03514,2025-05-31 07:52:45,client_018,74.204.169.199,139.189.44.139,30343,3306,UDP,49,2.7884,1,benign,0,0,0,,2.5121,2.9715,0.3394,0.259709,3.903912,0.263287,1
rec_02449,2025-02-16 22:30:47,client_048,159.9.212.202,14.216.190.75,40831,443,ICMP,23,4.2997,0,benign,0,0,0,,2.5228,2.4939,0.8034,0.418026,3.147444,0.943104,1
rec_01849,2025-04-25 00:46:55,client_066,50.208.246.81,231.10.39.55,51861,80,TCP,110,3.5312,0,benign,0,0,0,,6.9342,5.1907,0.9431,0.386716,4.687982,0.93619,0
rec_00763,2025-09-13 08:58:54,client_016,189.189.70.78,23.198.158.55,33836,5000,UDP,242,4.6224,1,benign,0,0,0,,3.2811,3.4291,0.8439,0.505123,5.70936,1.157653,1
rec_00389,2025-01-08 12:19:10,client_027,175.207.237.26,215.75.74.121,15478,5000,TCP,797,5.5716,1,benign,0,0,0,,11.4962,10.0696,0.7733,0.710936,6.374795,0.807113,1
rec_00236,2025-02-17 20:41:54,client_097,106.210.186.20,30.186.107.180,5670,8080,TCP,1643,4.7972,1,benign,0,0,0,,3.2171,2.2251,0.8649,0.7974,7.309944,0.772299,1
rec_03336,2025-01-11 02:05:22,client_002,176.27.236.12,83.55.131.125,34366,22,TCP,1243,4.9914,1,benign,0,0,0,,7.4761,10.2887,0.8269,0.755966,6.582113,0.930883,1
rec_01985,2025-06-17 18:57:34,client_067,128.37.38.96,225.62.57.227,24380,53,TCP,1350,5.9714,1,botnet_command,0,1,0,,1.5033,1.6479,0.8862,0.867995,8.316805,0.81863,1
rec_00268,2025-06-29 06:03:48,client_079,111.73.115.20,194.35.169.187,1982,443,TCP,3475,5.9525,1,data_exfiltration,0,1,0,,6.2901,4.9805,1.5214,1.245406,7.563152,1.47443,1
